paper_id,title,strata,keywords,pscore,treatment,AVG_rating,conf_year,transformed_keywords
Hyg0vbWC-,Generating Wikipedia by Summarizing Long Sequences,3,"[""abstractive summarization"", ""Transformer"", ""long sequences"", ""natural language processing"", ""sequence transduction"", ""Wikipedia"", ""extractive summarization""]",0.5440843366285624,0,7.333333333333333,2018, abstractive_summarization transformer long_sequences natural_language_processing sequence_transduction wikipedia extractive_summarization
HyiAuyb0b,TD or not TD: Analyzing the Role of Temporal Differencing in Deep Reinforcement Learning,3,"[""deep learning"", ""reinforcement learning"", ""temporal difference""]",0.43401476440349357,0,7.0,2018, deep_learning reinforcement_learning temporal_difference
HyiRazbRb,Demystifying overcomplete nonlinear auto-encoders: fast SGD convergence towards sparse representation from random initialization,3,"[""stochastic gradient descent"", ""autoencoders"", ""nonconvex optimization"", ""representation learning"", ""theory""]",0.5391412758939307,0,2.3333333333333335,2018, stochastic_gradient_descent autoencoders nonconvex_optimization representation_learning theory
Hyig0zb0Z,Gated ConvNets for Letter-Based ASR,4,"[""automatic speech recognition"", ""letter-based acoustic model"", ""gated convnets""]",0.610502294093656,0,4.333333333333333,2018, automatic_speech_recognition letter_based_acoustic_model gated_convnets
HyjC5yWCW,Meta-Learning and Universality: Deep Representations and Gradient Descent can Approximate any Learning Algorithm,3,"[""meta-learning"", ""learning to learn"", ""universal function approximation""]",0.48565700792957134,0,6.333333333333333,2018, meta_learning learning_to_learn universal_function_approximation
HylgYB3pZ,Linearly Constrained Weights: Resolving the Vanishing Gradient Problem by Reducing Angle Bias,3,"[""vanishing gradient problem"", ""multilayer perceptron"", ""angle bias""]",0.48058728476159396,0,4.666666666666667,2018, vanishing_gradient_problem multilayer_perceptron angle_bias
HymYLebCb,Network Signatures from Image Representation of Adjacency Matrices: Deep/Transfer Learning for Subgraph Classification,3,"[""deep learning"", ""transfer learning"", ""adjacency matrices"", ""image feature representation"", ""Caffe"", ""graph classification""]",0.4670432694700102,0,5.0,2018, deep_learning transfer_learning adjacency_matrices image_feature_representation caffe graph_classification
HymuJz-A-,Not-So-CLEVR: Visual Relations Strain Feedforward Neural Networks,3,"[""Visual Relations"", ""Visual Reasoning"", ""SVRT"", ""Attention"", ""Working Memory"", ""Convolutional Neural Network"", ""Deep Learning"", ""Relational Network""]",0.508879426756041,0,6.0,2018, visual_relations visual_reasoning svrt attention working_memory convolutional_neural_network deep_learning relational_network
HyoST_9xl,DSD: Dense-Sparse-Dense Training for Deep Neural Networks,3,"[""Deep learning""]",0.517049431325532,1,7.0,2017, deep_learning
Hyp-JJJRW,Style Memory: Making a Classifier Network Generative,3,"[""neural networks"", ""autoencoder"", ""generative"", ""feed-back""]",0.5646885798684289,0,3.3333333333333335,2018, neural_networks autoencoder generative feed_back
Hyp3i2xRb,Overcoming the vanishing gradient problem in plain recurrent networks,3,"[""vanishing gradient descent"", ""recurrent neural networks"", ""identity mapping""]",0.504593544627852,0,4.333333333333333,2018, vanishing_gradient_descent recurrent_neural_networks identity_mapping
HypkN9yRW,DDRprog: A CLEVR Differentiable Dynamic Reasoning Programmer,3,"[""CLEVR"", ""VQA"", ""Visual Question Answering"", ""Neural Programmer""]",0.5351857917912999,0,5.333333333333333,2018, clevr vqa visual_question_answering neural_programmer
Hyq4yhile,Learning Invariant Feature Spaces to Transfer Skills with Reinforcement Learning,3,"[""Deep learning"", ""Reinforcement Learning"", ""Transfer Learning""]",0.45707557036829677,1,6.333333333333333,2017, deep_learning reinforcement_learning transfer_learning
HyrCWeWCb,Trust-PCL: An Off-Policy Trust Region Method for Continuous Control,3,"[""Reinforcement learning""]",0.40290847103046173,0,5.333333333333333,2018, reinforcement_learning
HysBZSqlx,Playing SNES in the Retro Learning Environment,3,"[""Reinforcement Learning"", ""Deep learning"", ""Games""]",0.5099528678453428,1,5.333333333333333,2017, reinforcement_learning deep_learning games
HytSvlWRZ,Subspace Network: Deep Multi-Task Censored Regression for Modeling Neurodegenerative Diseases,3,"[""subspace"", ""censor"", ""multi-task"", ""deep network""]",0.45434712899820473,0,4.666666666666667,2018, subspace censor multi_task deep_network
HyunpgbR-,Structured Exploration via Hierarchical Variational Policy Networks,3,"[""Deep Reinforcement Learning"", ""Structured Variational Inference"", ""Multi-agent Coordination"", ""Multi-agent Learning""]",0.4350795120388545,0,5.333333333333333,2018, deep_reinforcement_learning structured_variational_inference multi_agent_coordination multi_agent_learning
Hyvw0L9el,Generating Interpretable Images with Controllable Structure,3,"[""Deep learning"", ""Computer vision"", ""Multi-modal learning"", ""Natural language processing""]",0.5399130556061293,1,6.0,2017, deep_learning computer_vision multi_modal_learning natural_language_processing
HyxQzBceg,Deep Variational Information Bottleneck,3,"[""Theory"", ""Computer vision"", ""Deep learning"", ""Supervised Learning""]",0.4516255952565551,1,6.333333333333333,2017, theory computer_vision deep_learning supervised_learning
HyxjwgbRZ,Convergence rate of sign stochastic gradient descent for non-convex functions,3,"[""sign"", ""stochastic"", ""gradient"", ""non-convex"", ""optimization"", ""gradient"", ""quantization"", ""convergence"", ""rate""]",0.5250932745754099,0,4.333333333333333,2018, sign stochastic gradient non_convex optimization gradient quantization convergence rate
HyyP33gAZ,Activation Maximization Generative Adversarial Nets,2,"[""Generative Adversarial Nets"", ""GANs"", ""Evaluation Metrics"", ""Generative Model"", ""Deep Learning"", ""Adversarial Learning"", ""Inception Score"", ""AM Score""]",0.3784487636772187,0,6.666666666666667,2018, generative_adversarial_nets gans evaluation_metrics generative_model deep_learning adversarial_learning inception_score am_score
HyydRMZC-,Spatially Transformed Adversarial Examples,2,"[""adversarial examples"", ""spatial transformation""]",0.3621242964592959,0,7.666666666666667,2018, adversarial_examples spatial_transformation
HyzbhfWRW,Learn to Pay Attention,3,"[""deep learning"", ""attention-aware representations"", ""image classification"", ""weakly supervised segmentation"", ""domain shift"", ""classifier generalisation"", ""robustness to adversarial attack""]",0.5023926413876106,0,5.666666666666667,2018, deep_learning attention_aware_representations image_classification weakly_supervised_segmentation domain_shift classifier_generalisation robustness_to_adversarial_attack
S11KBYclx,Learning Curve Prediction with Bayesian Neural Networks,3,"[""Deep learning"", ""Applications""]",0.5020102400633266,1,7.0,2017, deep_learning applications
S1347ot3b,Exploring Sentence Vectors Through Automatic Summarization,3,"[""Sentence Vectors"", ""Vector Semantics"", ""Automatic Summarization""]",0.5847725986173983,0,2.3333333333333335,2018, sentence_vectors vector_semantics automatic_summarization
S13wCE9xx,Riemannian Optimization for Skip-Gram Negative Sampling,3,"[""Natural language processing"", ""Unsupervised Learning""]",0.5081298152256584,1,5.0,2017, natural_language_processing unsupervised_learning
S14EogZAZ,Acquiring Target Stacking Skills by Goal-Parameterized Deep Reinforcement Learning,3,[],0.44757744430343616,0,4.666666666666667,2018,
S1680_1Rb,CAYLEYNETS: SPECTRAL GRAPH CNNS WITH COMPLEX RATIONAL FILTERS,3,"[""Deep Learning"", ""Spectral Graph Convolutional Neural Networks""]",0.51514967027626,0,6.0,2018, deep_learning spectral_graph_convolutional_neural_networks
S16FPMgRZ,Tensor Contraction & Regression Networks,3,"[""tensor contraction"", ""tensor regression"", ""network compression"", ""deep neural networks""]",0.489768666220081,0,4.666666666666667,2018, tensor_contraction tensor_regression network_compression deep_neural_networks
S17mtzbRb,Forced Apart: Discovering Disentangled Representations Without Exhaustive Labels,3,"[""learning representation"", ""clustering"", ""loss""]",0.4648964260889307,0,4.666666666666667,2018, learning_representation clustering loss
S18Su--CW,Thermometer Encoding: One Hot Way To Resist Adversarial Examples,3,"[""Adversarial examples"", ""robust neural networks""]",0.4389579087973501,0,6.0,2018, adversarial_examples robust_neural_networks
S191YzbRZ,Prototype Matching Networks for Large-Scale Multi-label  Genomic Sequence Classification,3,"[""bioinformatics"", ""multi-label classification"", ""matching networks"", ""prototypes"", ""memory networks"", ""attention""]",0.492265504109731,0,5.0,2018, bioinformatics multi_label_classification matching_networks prototypes memory_networks attention
S19dR9x0b,Alternating Multi-bit Quantization for Recurrent Neural Networks,3,"[""Alternating Minimization"", ""Quantized Recurrent Neural Network"", ""Binary Search Tree""]",0.5922486080672232,0,7.333333333333333,2018, alternating_minimization quantized_recurrent_neural_network binary_search_tree
S19eAF9ee,Structured Sequence Modeling with Graph Convolutional Recurrent Networks,3,"[""Structured prediction""]",0.5592486206691052,1,4.0,2017, structured_prediction
S1AG8zYeg,Sentence Ordering using Recurrent Neural Networks,4,"[""Natural language processing"", ""Deep learning"", ""Applications""]",0.6056593514524791,1,6.333333333333333,2017, natural_language_processing deep_learning applications
S1ANxQW0b,Maximum a Posteriori Policy Optimisation,3,"[""Reinforcement Learning"", ""Variational Inference"", ""Control""]",0.41150971116382246,0,6.0,2018, reinforcement_learning variational_inference control
S1Auv-WRZ,Data Augmentation Generative Adversarial Networks,3,[],0.4275687768983627,0,6.333333333333333,2018,
S1Bb3D5gg,Learning End-to-End Goal-Oriented Dialog,3,[],0.4735573613765083,1,7.666666666666667,2017,
S1Bm3T_lg,Compositional Kernel Machines,3,"[""Computer vision"", ""Supervised Learning""]",0.5718160944998483,1,5.25,2017, computer_vision supervised_learning
S1CChZ-CZ,Ask the Right Questions: Active Question Reformulation with Reinforcement Learning,3,"[""machine translation"", ""paraphrasing"", ""question answering"", ""reinforcement learning"", ""agents""]",0.5191468208168484,0,7.0,2018, machine_translation paraphrasing question_answering reinforcement_learning agents
S1D8MPxA-,Viterbi-based Pruning for Sparse Matrix with Fixed and High Index Compression Ratio,3,"[""pruning"", ""sparse matrix"", ""memory footprint"", ""model size"", ""model compression""]",0.523188014320704,0,6.333333333333333,2018, pruning sparse_matrix memory_footprint model_size model_compression
S1DWPP1A-,Unsupervised Learning of Goal Spaces for Intrinsically Motivated Goal Exploration,3,"[""exploration; autonomous goal setting; diversity; unsupervised learning; deep neural network""]",0.524688192110852,0,6.666666666666667,2018, exploration;_autonomous_goal_setting;_diversity;_unsupervised_learning;_deep_neural_network
S1Dh8Tg0-,Fix your classifier: the marginal value of training the last weight layer,3,[],0.5508612398756862,0,6.0,2018,
S1EfylZ0Z,Anomaly Detection with Generative Adversarial Networks,3,"[""Anomaly Detection"", ""Generative Adversarial Networks"", ""Deep Learning"", ""Inverse Problems""]",0.4272392815779436,0,4.666666666666667,2018, anomaly_detection generative_adversarial_networks deep_learning inverse_problems
S1Euwz-Rb,Compositional Attention Networks for Machine Reasoning,3,"[""Deep Learning"", ""Reasoning"", ""Memory"", ""Attention"", ""VQA"", ""CLEVR"", ""Recurrent Neural Networks"", ""Module Networks"", ""Compositionality""]",0.5640487086057077,0,6.666666666666667,2018, deep_learning reasoning memory attention vqa clevr recurrent_neural_networks module_networks compositionality
S1EwLkW0W,"Dissecting Adam: The Sign, Magnitude and Variance of Stochastic Gradients",3,"[""Stochastic Optimization"", ""Deep Learning""]",0.5148478933205227,0,4.666666666666667,2018, stochastic_optimization deep_learning
S1EzRgb0W,Explaining the Mistakes of Neural Networks with Latent Sympathetic Examples,3,"[""Deep learning"", ""Adversarial Examples"", ""Difference Target Propagation"", ""Generative Modelling"", ""Classifiers"", ""Explaining"", ""Sympathetic Examples""]",0.47592001937554484,0,4.666666666666667,2018, deep_learning adversarial_examples difference_target_propagation generative_modelling classifiers explaining sympathetic_examples
S1FFLWWCZ,"LSD-Net: Look, Step and Detect for Joint Navigation and Multi-View Recognition with Deep Reinforcement Learning",3,[],0.5570220786172307,0,4.333333333333333,2018,
S1FQEfZA-,A Classification-Based Perspective on GAN Distributions,3,"[""Generative adversarial networks"", ""classification"", ""benchmark"", ""mode collapse"", ""diversity""]",0.44671162873835635,0,4.666666666666667,2018, generative_adversarial_networks classification benchmark mode_collapse diversity
S1GDXzb0b,Model-based imitation learning from state trajectories,3,"[""Model based reinforcement learning"", ""Imitation learning"", ""dynamics model""]",0.45187103328940975,0,4.666666666666667,2018, model_based_reinforcement_learning imitation_learning dynamics_model
S1GUgxgCW,Latent Topic Conversational Models,3,"[""conversational modeling"", ""dialogue"", ""chitchat"", ""open-domain dialogue"", ""topic model"", ""neural variational inference"", ""human evaluation"", ""latent variable model"", ""gaussian reparameterisation trick""]",0.5430688763661725,0,5.0,2018, conversational_modeling dialogue chitchat open_domain_dialogue topic_model neural_variational_inference human_evaluation latent_variable_model gaussian_reparameterisation_trick
S1HEBe_Jl,Learning to Protect Communications with Adversarial Neural Cryptography,2,[],0.3753041832469353,1,5.0,2017,
S1HcOI5le,OMG: Orthogonal Method of Grouping With Application of K-Shot Learning,3,[],0.47840605115387186,1,4.0,2017,
S1HlA-ZAZ,The Kanerva Machine: A Generative Distributed Memory,3,"[""memory"", ""generative model"", ""inference"", ""neural network"", ""hierarchical model""]",0.5380507997836846,0,6.666666666666667,2018, memory generative_model inference neural_network hierarchical_model
S1J0E-71l,Surprisal-Driven Feedback in Recurrent Networks,3,"[""Unsupervised Learning"", ""Applications"", ""Deep learning""]",0.517601492912024,1,3.3333333333333335,2017, unsupervised_learning applications deep_learning
S1J2ZyZ0Z,Interpretable Counting for Visual Question Answering,3,"[""Counting"", ""VQA"", ""Object detection""]",0.5383294063580648,0,6.666666666666667,2018, counting vqa object_detection
S1JG13oee,b-GAN: Unified Framework of Generative Adversarial Networks,3,"[""Deep learning"", ""Unsupervised Learning""]",0.4171234615937054,1,5.0,2017, deep_learning unsupervised_learning
S1JHhv6TW,Boosting Dilated Convolutional Networks with Mixed Tensor Decompositions,3,"[""Deep Learning"", ""Expressive Efficiency"", ""Dilated Convolutions"", ""Tensor Decompositions""]",0.5218284431125452,0,8.0,2018, deep_learning expressive_efficiency dilated_convolutions tensor_decompositions
S1Jhfftgx,Enforcing constraints on outputs with unconstrained inference,3,"[""Natural language processing"", ""Structured prediction"", ""Deep learning""]",0.5345609496122691,1,3.3333333333333335,2017, natural_language_processing structured_prediction deep_learning
S1LVSrcge,Variable Computation in Recurrent Neural Networks,3,"[""Natural language processing"", ""Deep learning""]",0.5948399480685862,1,6.0,2017, natural_language_processing deep_learning
S1LXVnxRb,Cross-Corpus Training with TreeLSTM for the Extraction of Biomedical Relationships from Text,3,"[""Relationships Extraction"", ""Deep Learning"", ""TreeLSTM"", ""NLP""]",0.4899056631609537,0,4.0,2018, relationships_extraction deep_learning treelstm nlp
S1NHaMW0b,ShakeDrop regularization,3,[],0.4426159335671568,0,4.333333333333333,2018,
S1OufnIlx,Adversarial examples in the physical world,3,"[""Supervised Learning"", ""Computer vision""]",0.4562207355656006,1,5.666666666666667,2017, supervised_learning computer_vision
S1Ow_e-Rb,How do deep convolutional neural networks learn from raw audio waveforms?,3,"[""Convolutional neural networks"", ""Audio processing"", ""Speech processing""]",0.5305069335712046,0,2.6666666666666665,2018, convolutional_neural_networks audio_processing speech_processing
S1PWi_lC-,Multi-task Learning on MNIST Image Datasets,3,"[""multi-task learning"", ""MNIST"", ""image recognition""]",0.525411239754974,0,4.666666666666667,2018, multi_task_learning mnist image_recognition
S1Q79heRW,Unsupervised Learning of Entailment-Vector Word Embeddings,3,"[""word embeddings"", ""natural language semantics"", ""entailment"", ""unsupervised learning"", ""distributional semantics""]",0.5221897433456414,0,4.333333333333333,2018, word_embeddings natural_language_semantics entailment unsupervised_learning distributional_semantics
S1QefL5ge,Online Structure Learning for Sum-Product Networks with Gaussian Leaves,3,"[""Unsupervised Learning"", ""Deep learning""]",0.507231143667675,1,4.666666666666667,2017, unsupervised_learning deep_learning
S1RP6GLle,Amortised MAP Inference for Image Super-resolution,3,"[""Theory"", ""Computer vision"", ""Deep learning""]",0.5191226533576565,1,8.0,2017, theory computer_vision deep_learning
S1TER2oll,FILTER SHAPING FOR CONVOLUTIONAL NEURAL NETWORKS,3,[],0.4959594103678072,1,6.666666666666667,2017,
S1TgE7WR-,Covariant Compositional Networks For Learning Graphs,3,"[""graph neural networks"", ""message passing"", ""label propagation"", ""high order representation""]",0.5130653286422104,0,5.333333333333333,2018, graph_neural_networks message_passing label_propagation high_order_representation
S1VaB4cex,FractalNet: Ultra-Deep Neural Networks without Residuals,3,[],0.5178875239073433,1,5.666666666666667,2017,
S1WRibb0Z,Expressive power of recurrent neural networks,3,"[""Recurrent Neural Networks"", ""Tensor Train"", ""tensor decompositions"", ""expressive power""]",0.5288244606395752,0,6.0,2018, recurrent_neural_networks tensor_train tensor_decompositions expressive_power
S1X7nhsxl,Improving Generative Adversarial Networks with Denoising Feature Matching,3,"[""Deep learning"", ""Unsupervised Learning""]",0.4330411647412469,1,6.666666666666667,2017, deep_learning unsupervised_learning
S1XXq6lRW,Zero-shot Cross Language Text Classification,3,"[""Cross Language Text Classification"", ""Neural Networks"", ""Machine Learning""]",0.4635870465926512,0,3.0,2018, cross_language_text_classification neural_networks machine_learning
S1XolQbRW,Model compression via distillation and quantization,3,"[""quantization"", ""distillation"", ""model compression""]",0.5411195062113824,0,7.0,2018, quantization distillation model_compression
S1Y0td9ee,Shift Aggregate Extract Networks,3,"[""Supervised Learning""]",0.47020331360628514,1,4.333333333333333,2017, supervised_learning
S1Y7OOlRZ,Massively Parallel Hyperparameter Tuning,3,"[""parallel hyperparameter tuning"", ""deep learning""]",0.5652070042461393,0,5.333333333333333,2018, parallel_hyperparameter_tuning deep_learning
S1_pAu9xl,Trained Ternary Quantization,3,"[""Deep learning""]",0.5173063811252825,1,6.25,2017, deep_learning
S1c2cvqee,Designing Neural Network Architectures using Reinforcement Learning,3,"[""Deep learning"", ""Reinforcement Learning""]",0.4746640326718508,1,6.0,2017, deep_learning reinforcement_learning
S1cZsf-RW,WHAI: Weibull Hybrid Autoencoding Inference for Deep Topic Modeling,3,[],0.47304349945954915,0,5.666666666666667,2018,
S1dIzvclg,A recurrent neural network without chaos,3,[],0.5882910491466428,1,7.333333333333333,2017,
S1di0sfgl,Hierarchical Multiscale Recurrent Neural Networks,3,"[""Natural language processing"", ""Deep learning""]",0.5639631287085876,1,7.666666666666667,2017, natural_language_processing deep_learning
S1fHmlbCW,Neural Networks for irregularly observed continuous-time Stochastic Processes,4,"[""Deep Learning"", ""Stochastic Processes"", ""Time Series Analysis""]",0.6023740283188443,0,4.0,2018, deep_learning stochastic_processes time_series_analysis
S1fcY-Z0-,Bayesian Hypernetworks,3,"[""variational inference"", ""bayesian inference"", ""deep networks""]",0.5113751075236052,0,6.0,2018, variational_inference bayesian_inference deep_networks
S1fduCl0b,Lifelong Generative Modeling,3,"[""Lifelong"", ""Generative Modeling"", ""Variational Autoencoder"", ""VAE"", ""Catastrophic Interference""]",0.4395997668330324,0,5.666666666666667,2018, lifelong generative_modeling variational_autoencoder vae catastrophic_interference
S1j4RqYxg,Efficient Calculation of Polynomial Features on Sparse Matrices,4,"[""Supervised Learning""]",0.6001062136881196,1,3.0,2017, supervised_learning
S1jBcueAb,Depthwise Separable Convolutions for Neural Machine Translation,4,"[""convolutions"", ""neural machine translation""]",0.6012729983788286,0,6.333333333333333,2018, convolutions neural_machine_translation
S1jE5L5gl,The Concrete Distribution: A Continuous Relaxation of Discrete Random Variables,3,"[""Deep learning"", ""Unsupervised Learning"", ""Structured prediction""]",0.4847182353173691,1,8.0,2017, deep_learning unsupervised_learning structured_prediction
S1jmAotxg,Stick-Breaking Variational Autoencoders,3,"[""Deep learning"", ""Unsupervised Learning"", ""Semi-Supervised Learning""]",0.47725462680333197,1,6.666666666666667,2017, deep_learning unsupervised_learning semi_supervised_learning
S1lN69AT-,"To Prune, or Not to Prune: Exploring the Efficacy of Pruning for Model Compression",3,"[""pruning"", ""model sparsity"", ""model compression"", ""deep learning""]",0.46276933067169634,0,5.0,2018, pruning model_sparsity model_compression deep_learning
S1m6h21Cb,The Cramer Distance as a Solution to Biased Wasserstein Gradients,3,"[""Probability metrics"", ""Wasserstein metric"", ""stochastic gradient descent"", ""GANs""]",0.45719455111103835,0,5.333333333333333,2018, probability_metrics wasserstein_metric stochastic_gradient_descent gans
S1nQvfgA-,Semantically Decomposing the Latent Spaces of Generative Adversarial Networks,3,"[""disentangled representations"", ""generative adversarial networks"", ""generative modeling"", ""image synthesis""]",0.47017503457211035,0,6.333333333333333,2018, disentangled_representations generative_adversarial_networks generative_modeling image_synthesis
S1oWlN9ll,Loss-aware Binarization of Deep Networks,3,"[""Deep learning"", ""Applications"", ""Optimization""]",0.49767715351804653,1,7.0,2017, deep_learning applications optimization
S1pWFzbAW,Weightless: Lossy Weight Encoding For Deep Neural Network Compression,3,"[""Deep Neural Network"", ""Compression"", ""Sparsity""]",0.5181958736160887,0,5.333333333333333,2018, deep_neural_network compression sparsity
S1q_Cz-Cb,Training Neural Machines with Partial Traces,3,"[""Neural Abstract Machines"", ""Neural Turing Machines"", ""Neural Random Access Machines"", ""Program Synthesis"", ""Program Induction""]",0.5147673944722175,0,4.333333333333333,2018, neural_abstract_machines neural_turing_machines neural_random_access_machines program_synthesis program_induction
S1sRrN-CW,Revisiting Knowledge Base Embedding as Tensor Decomposition,3,"[""Knowledge base embedding""]",0.47282729035352083,0,3.6666666666666665,2018, knowledge_base_embedding
S1sqHMZCb,NerveNet: Learning Structured Policy with Graph Neural Networks,3,"[""reinforcement learning"", ""transfer learning"", ""graph neural network""]",0.4357610086463963,0,6.666666666666667,2018, reinforcement_learning transfer_learning graph_neural_network
S1tWRJ-R-,Joint autoencoders: a flexible meta-learning framework,3,"[""transfer learning"", ""domain adaptation"", ""unsupervised learning"", ""autoencoders"", ""multi-task learning""]",0.5127053704670119,0,4.666666666666667,2018, transfer_learning domain_adaptation unsupervised_learning autoencoders multi_task_learning
S1uxsye0Z,Adaptive Dropout with Rademacher Complexity Regularization,3,"[""model complexity"", ""regularization"", ""deep learning"", ""model generalization"", ""adaptive dropout""]",0.43717312517141393,0,6.333333333333333,2018, model_complexity regularization deep_learning model_generalization adaptive_dropout
S1v4N2l0-,Unsupervised Representation Learning by Predicting Image Rotations,3,"[""Unsupervised representation learning""]",0.5716602621809211,0,6.0,2018, unsupervised_representation_learning
S1viikbCW,TCAV: Relative concept importance testing with Linear Concept Activation Vectors,3,[],0.47312407422906105,0,4.0,2018,
S1vuO-bCW,Leave no Trace: Learning to Reset for Safe and Autonomous Reinforcement Learning,2,"[""manual reset"", ""continual learning"", ""reinforcement learning"", ""safety""]",0.38064774643147214,0,6.25,2018, manual_reset continual_learning reinforcement_learning safety
S1vyujVye,Deep unsupervised learning through spatial contrasting,3,"[""Unsupervised Learning"", ""Deep learning"", ""Computer vision""]",0.5311722041226971,1,6.0,2017, unsupervised_learning deep_learning computer_vision
S1xDcSR6W,Hybed: Hyperbolic Neural Graph Embedding,3,"[""embeddings"", ""hyperbolic space"", ""neural networks"", ""geometry""]",0.4637671177714858,0,5.0,2018, embeddings hyperbolic_space neural_networks geometry
S1xh5sYgx,SqueezeNet: AlexNet-level accuracy with 50x fewer parameters and <0.5MB model size,3,"[""Computer vision"", ""Deep learning""]",0.5038201795016214,1,6.333333333333333,2017, computer_vision deep_learning
SJ-C6JbRW,Mastering the Dungeon: Grounded Language Learning by Mechanical Turker Descent,3,[],0.5822192365431186,0,7.333333333333333,2018,
SJ-uGHcee,Efficient iterative policy optimization,3,[],0.45166082447664213,1,5.0,2017,
SJ19eUg0-,BLOCK-DIAGONAL HESSIAN-FREE OPTIMIZATION FOR TRAINING NEURAL NETWORKS,3,"[""deep learning"", ""second-order optimization"", ""hessian free""]",0.5014035337330652,0,5.333333333333333,2018, deep_learning second_order_optimization hessian_free
SJ1Xmf-Rb,FearNet: Brain-Inspired Model for Incremental Learning,3,"[""Incremental Learning"", ""Lifelong Learning"", ""Supervised Learning"", ""Catastrophic Forgetting"", ""Brain-Inspired"", ""Neural Networks""]",0.4889400666887427,0,6.666666666666667,2018, incremental_learning lifelong_learning supervised_learning catastrophic_forgetting brain_inspired neural_networks
SJ1fQYlCZ,Training with Growing Sets: A Simple Alternative to Curriculum Learning and Self Paced Learning,3,"[""Neural networks"", ""Curriculum learning"", ""Self paced learning""]",0.5098530169217609,0,4.666666666666667,2018, neural_networks curriculum_learning self_paced_learning
SJ1nzBeA-,Multi-Task Learning for Document Ranking and Query Suggestion,3,"[""Multitask Learning"", ""Document Ranking"", ""Query Suggestion""]",0.47148706352502767,0,5.666666666666667,2018, multitask_learning document_ranking query_suggestion
SJ25-B5eg,The Neural Noisy Channel,3,"[""Natural language processing"", ""Deep learning"", ""Semi-Supervised Learning""]",0.5624993638231416,1,6.666666666666667,2017, natural_language_processing deep_learning semi_supervised_learning
SJ3dBGZ0Z,LSH Softmax: Sub-Linear Learning and Inference of the Softmax Layer in Deep Architectures,3,"[""LSH"", ""softmax"", ""deep"", ""learning"", ""sub"", ""linear"", ""efficient"", ""GPU""]",0.5319629542738388,0,5.0,2018, lsh softmax deep learning sub linear efficient gpu
SJ3rcZcxl,Q-Prop: Sample-Efficient Policy Gradient with An Off-Policy Critic,2,"[""Deep learning"", ""Reinforcement Learning""]",0.3876338446370972,1,7.25,2017, deep_learning reinforcement_learning
SJ60SbW0b,Modeling Latent Attention Within Neural Networks,3,"[""deep learning"", ""neural network"", ""attention"", ""attention mechanism"", ""interpretability"", ""visualization""]",0.5440363145440995,0,5.333333333333333,2018, deep_learning neural_network attention attention_mechanism interpretability visualization
SJ6yPD5xg,Reinforcement Learning with Unsupervised Auxiliary Tasks,3,[],0.4849409248958019,1,7.666666666666667,2017,
SJ71VXZAZ,Learning To Generate Reviews and Discovering Sentiment,3,"[""unsupervised learning"", ""representation learning"", ""deep learning""]",0.5381836509244347,0,3.3333333333333335,2018, unsupervised_learning representation_learning deep_learning
SJ8BZTjeg,Unsupervised Learning Using Generative Adversarial Training And Clustering,3,[],0.4195972870136672,1,3.0,2017,
SJ8M9yup-,On Optimality Conditions for Auto-Encoder Signal Recovery,3,"[""Auto Encoder"", ""Signal Recovery"", ""Sparse Coding""]",0.4911300534456937,0,4.666666666666667,2018, auto_encoder signal_recovery sparse_coding
SJA7xfb0b,Sobolev GAN,3,"[""GAN theory"", ""Integral Probability Metrics"", ""elliptic PDE and diffusion"", ""GAN for discrete sequences"", ""semi-supervised learning.""]",0.44985274612316306,0,6.75,2018, gan_theory integral_probability_metrics elliptic_pde_and_diffusion gan_for_discrete_sequences semi_supervised_learning.
SJAr0QFxe,Demystifying ResNet,3,"[""Deep learning"", ""Optimization"", ""Theory""]",0.48400705003598404,1,4.333333333333333,2017, deep_learning optimization theory
SJBr9Mcxl,Understanding trained CNNs by indexing neuron selectivity,3,"[""Computer vision"", ""Deep learning""]",0.5780628687244179,1,5.666666666666667,2017, computer_vision deep_learning
SJCPLLpaW,Exploring the Hidden Dimension in Accelerating Convolutional Neural Networks,3,"[""Parallelism of Convolutional Neural Networks"", ""Accelerating Convolutional Neural Networks""]",0.5606626582374548,0,5.333333333333333,2018, parallelism_of_convolutional_neural_networks accelerating_convolutional_neural_networks
SJCq_fZ0Z,Sparse Attentive Backtracking: Long-Range Credit Assignment in Recurrent Networks,3,"[""recurrent neural networks"", ""long-term dependencies"", ""back-propagation through time"", ""truncated back-propagation"", ""biological inspiration"", ""self-attention""]",0.5179443033550991,0,6.0,2018, recurrent_neural_networks long_term_dependencies back_propagation_through_time truncated_back_propagation biological_inspiration self_attention
SJCscQcge,Simple Black-Box Adversarial Perturbations for Deep Networks,3,"[""Computer vision"", ""Deep learning""]",0.41909031907764155,1,4.0,2017, computer_vision deep_learning
SJD8YjCpW,Balanced and Deterministic Weight-sharing Helps Network Performance,3,"[""Weight-sharing"", ""Weight sharing"", ""Weight tying"", ""neural networks"", ""entropy"", ""hash function"", ""hash table"", ""balance"", ""sparse"", ""sparsity"", ""hashednets""]",0.4962345738819726,0,4.0,2018, weight_sharing weight_sharing weight_tying neural_networks entropy hash_function hash_table balance sparse sparsity hashednets
